frame_id,source_index,source_label,total_people,queue_pairs,queue_detected,roi_Check-in,roi_Central Walkway,roi_Security Area
1381,2,File: 2025-11-27 18-27-45.mp4,20,30,True,8,11,0
1382,2,File: 2025-11-27 18-27-45.mp4,19,29,True,7,11,0
1383,2,File: 2025-11-27 18-27-45.mp4,18,25,True,7,10,0
1384,2,File: 2025-11-27 18-27-45.mp4,2,0,False,1,0,0
1385,2,File: 2025-11-27 18-27-45.mp4,14,21,True,5,8,0
1386,2,File: 2025-11-27 18-27-45.mp4,16,20,True,5,10,0
1387,2,File: 2025-11-27 18-27-45.mp4,17,22,True,6,10,0
1388,2,File: 2025-11-27 18-27-45.mp4,18,26,True,6,11,0
1389,2,File: 2025-11-27 18-27-45.mp4,18,27,True,6,11,0
1390,2,File: 2025-11-27 18-27-45.mp4,17,25,True,5,11,0
1391,2,File: 2025-11-27 18-27-45.mp4,17,25,True,5,11,0
1392,2,File: 2025-11-27 18-27-45.mp4,17,26,True,5,11,0
1393,2,File: 2025-11-27 18-27-45.mp4,18,26,True,6,11,0
1394,2,File: 2025-11-27 18-27-45.mp4,17,19,True,6,10,0
1395,2,File: 2025-11-27 18-27-45.mp4,17,19,True,6,10,0
1396,2,File: 2025-11-27 18-27-45.mp4,17,21,True,6,10,0
1397,2,File: 2025-11-27 18-27-45.mp4,18,21,True,7,10,0
1398,2,File: 2025-11-27 18-27-45.mp4,19,22,True,8,10,0
1399,2,File: 2025-11-27 18-27-45.mp4,19,22,True,8,10,0
1400,2,File: 2025-11-27 18-27-45.mp4,19,22,True,8,10,0
1401,2,File: 2025-11-27 18-27-45.mp4,19,21,True,8,10,0
1402,2,File: 2025-11-27 18-27-45.mp4,19,22,True,8,10,0
1403,2,File: 2025-11-27 18-27-45.mp4,18,20,True,7,10,0
1404,2,File: 2025-11-27 18-27-45.mp4,19,22,True,8,10,0
1405,2,File: 2025-11-27 18-27-45.mp4,20,28,True,8,11,0
1406,2,File: 2025-11-27 18-27-45.mp4,20,30,True,8,11,0
1407,2,File: 2025-11-27 18-27-45.mp4,18,19,True,8,9,0
1408,2,File: 2025-11-27 18-27-45.mp4,18,24,True,8,10,0
1409,2,File: 2025-11-27 18-27-45.mp4,18,25,True,8,10,0
1410,2,File: 2025-11-27 18-27-45.mp4,18,29,True,7,11,0
1411,2,File: 2025-11-27 18-27-45.mp4,18,29,True,7,11,0
1412,2,File: 2025-11-27 18-27-45.mp4,19,38,True,7,12,0
1413,2,File: 2025-11-27 18-27-45.mp4,19,37,True,7,12,0
1414,2,File: 2025-11-27 18-27-45.mp4,20,38,True,7,12,0
1415,2,File: 2025-11-27 18-27-45.mp4,21,42,True,7,13,0
1416,2,File: 2025-11-27 18-27-45.mp4,21,42,True,7,13,0
1417,2,File: 2025-11-27 18-27-45.mp4,20,35,True,7,12,0
